Lineage	GeneID	Loss_category
Homininae	gene_LOC100435321	pseudogene
Homininae	ENSNLEG00000030334	pseudogene
Homininae	ENSMMUG00000042772	genomic_loss
Homininae	gene_LOC100939714	pseudogene
Homininae	gene_LOC100450093	genomic_loss
Homininae	ENSMMUG00000049106	pseudogene
Homininae	gene_LOC100450540	genomic_loss
Homininae	gene_FAM218A	genomic_loss
Homininae	gene_MROH5	pseudogene
Homininae	ENSMMUG00000042611	genomic_loss
Homininae	gene_LOC100459812	genomic_loss
Homininae	gene_LOC100936089	genomic_loss
Homininae	ENSNLEG00000035326	pseudogene
Homininae	ENSNLEG00000031076	pseudogene
Homininae	gene_LOC100449185	genomic_loss
Homininae	gene_LOC112132568	genomic_loss
Homininae	ENSNLEG00000029166	pseudogene
Homininae	ENSMMUG00000044843	genomic_loss
Homininae	ENSNLEG00000010178	pseudogene
Homininae	gene_LOC112128479	genomic_loss
Homininae	gene_LOC100461851	pseudogene
Homininae	ENSMMUG00000046823	genomic_loss
Homininae	gene_LOC100446892	genomic_loss
Homininae	ENSNLEG00000028285	pseudogene
Homininae	gene_LOC100451506	genomic_loss
Homininae	gene_LOC112131259	pseudogene
Homininae	ENSMMUG00000019871	genomic_loss
Homininae	ENSNLEG00000035959	genomic_loss
Homininae	gene_LOC100449473	pseudogene
Homininae	ENSNLEG00000018998	genomic_loss
Homininae	gene_LOC103889983	pseudogene
Homininae	ENSNLEG00000030602	genomic_loss
Homininae	gene_LOC100450878	pseudogene
Homininae	ENSNLEG00000018442	genomic_loss
Homininae	ENSNLEG00000028470	pseudogene
Homininae	ENSNLEG00000029766	genomic_loss
Homininae	gene_LOC100451087	genomic_loss
Homininae	ENSMMUG00000030440	pseudogene
Homininae	ENSMMUG00000045683	pseudogene
Homininae	ENSMMUG00000016661	genomic_loss
Homininae	gene_LOC100443363	pseudogene
Homininae	ENSMMUG00000015667	genomic_loss
Homininae	ENSNLEG00000027116	pseudogene
Homininae	ENSMMUG00000013059	pseudogene
Homininae	gene_LOC112133787	genomic_loss
Homininae	gene_LOC100434526	genomic_loss
Homininae	gene_LOC103892850	genomic_loss
Homininae	ENSNLEG00000027735	genomic_loss
Homininae	gene_LOC100460108	genomic_loss
Homininae	ENSNLEG00000032424	genomic_loss
Homininae	ENSMMUG00000046882	pseudogene
Homininae	ENSMMUG00000029746	pseudogene
Homininae	ENSNLEG00000031541	pseudogene
Homininae	gene_LOC103890749	pseudogene
Homininae	gene_LOC112129065	genomic_loss
Homininae	gene_LOC100432007	genomic_loss
Homininae	ENSNLEG00000034644	pseudogene
Homininae	gene_ERP29	pseudogene
Homininae	gene_LOC100456055	genomic_loss
Homininae	gene_LOC112134603	genomic_loss
Homininae	gene_LOC100435261	genomic_loss
Homininae	gene_LOC100449054	pseudogene
Homininae	ENSMMUG00000047141	pseudogene
Homininae	ENSMMUG00000045508	genomic_loss
Homininae	ENSMMUG00000046265	pseudogene
Homininae	ENSNLEG00000017571	pseudogene
Homininae	gene_LOC100447864	pseudogene
Homininae	gene_LOC100440134	pseudogene
Homininae	ENSMMUG00000016123	pseudogene
Homininae	ENSMMUG00000043551	pseudogene
Homininae	gene_LOC100455165	pseudogene
Homininae	gene_LOC100939422	pseudogene
Homininae	ENSNLEG00000036009	genomic_loss
Homininae	ENSNLEG00000033982	genomic_loss
Homininae	ENSMMUG00000031198	pseudogene
Homininae	gene_LOC103889954	pseudogene
Homininae	ENSMMUG00000044133	pseudogene
Homininae	ENSNLEG00000030983	pseudogene
Homininae	ENSNLEG00000015141	pseudogene
Homininae	ENSMMUG00000038874	pseudogene
Homininae	ENSNLEG00000030237	pseudogene
Homininae	gene_LOC100455839	genomic_loss
Homininae	gene_LOC100448556	genomic_loss
Homininae	ENSMMUG00000028723	pseudogene
Homininae	ENSMMUG00000040794	genomic_loss
Homininae	ENSNLEG00000015537	genomic_loss
Homininae	gene_LOC100455317	genomic_loss
Homininae	ENSNLEG00000034534	pseudogene
Homininae	gene_LOC112134605	pseudogene
Homininae	gene_LOC100432791	pseudogene
Homininae	gene_LOC112130789	pseudogene
Homininae	gene_LOC100438930	genomic_loss
Homininae	gene_LOC112134355	genomic_loss
Homininae	gene_LOC100457557	pseudogene
Homininae	ENSNLEG00000032650	pseudogene
Homininae	ENSMMUG00000038490	genomic_loss
Homininae	gene_LOC100446780	pseudogene
Homininae	ENSNLEG00000036157	pseudogene
Homininae	gene_AOX4	pseudogene
Homininae	ENSNLEG00000031694	genomic_loss
Homininae	gene_LOC100442351	genomic_loss
Homininae	gene_LOC100447393	genomic_loss
Homininae	gene_LOC103893004	genomic_loss
Homininae	ENSMMUG00000041427	pseudogene
Homininae	ENSNLEG00000031627	pseudogene
Homininae	ENSMMUG00000040957	pseudogene
Homininae	ENSNLEG00000027697	pseudogene
Homininae	gene_LOC112132718	genomic_loss
Homininae	gene_LOC100936428	pseudogene
Homininae	gene_LOC100437034	genomic_loss
Homininae	ENSNLEG00000028596	pseudogene
Homininae	gene_LOC100455064	genomic_loss
Homininae	ENSMMUG00000041296	genomic_loss
Homininae	gene_LOC112134649	genomic_loss
Homininae	gene_LOC100456904	pseudogene
Homininae	gene_LOC100457022	pseudogene
Homininae	gene_LOC100447495	genomic_loss
Homininae	gene_LOC100461846	genomic_loss
Homininae	gene_LOC100443000	pseudogene
Homininae	gene_LOC112134633	pseudogene
Homininae	gene_LOC112133494	pseudogene
Homininae	gene_LOC100443406	pseudogene
Homininae	ENSMMUG00000039306	genomic_loss
Homininae	gene_LOC100446724	pseudogene
Homininae	gene_LOC100454851	pseudogene
Homininae	gene_LOC103892123	pseudogene
Homininae	ENSNLEG00000033258	genomic_loss
Homininae	ENSMMUG00000037947	genomic_loss
Homininae	gene_LOC100456382	pseudogene
Homininae	ENSMMUG00000045516	pseudogene
Homininae	ENSMMUG00000048943	genomic_loss
Homininae	ENSNLEG00000030698	pseudogene
Homininae	gene_LOC100450086	genomic_loss
Homininae	ENSMMUG00000039228	pseudogene
Homininae	ENSMMUG00000004080	genomic_loss
Homininae	gene_LOC100449787	pseudogene
Homininae	gene_LOC100454916	genomic_loss
Homininae	gene_LOC100454043	genomic_loss
Homininae	gene_LOC100446411	pseudogene
Homininae	gene_LOC112135541	genomic_loss
Homininae	gene_LOC100433103	pseudogene
Homininae	ENSMMUG00000037991	pseudogene
Homininae	ENSMMUG00000045486	pseudogene
Homininae	ENSMMUG00000044713	pseudogene
Homininae	ENSNLEG00000028689	pseudogene
Homininae	gene_LOC100447051	genomic_loss
Homininae	gene_LOC100433654	pseudogene
Homininae	ENSNLEG00000033631	pseudogene
Homininae	gene_LOC103892742	pseudogene
Homininae	ENSMMUG00000048758	pseudogene
Homininae	gene_LGALS17C	genomic_loss
Homininae	gene_LOC100458992	pseudogene
Homininae	ENSNLEG00000033582	genomic_loss
Homininae	gene_LOC100939227	pseudogene
Homininae	ENSNLEG00000032221	pseudogene
Homininae	gene_LOC100461936	genomic_loss
Homininae	gene_LOC100435890	pseudogene
Homininae	ENSMMUG00000038590	pseudogene
Homininae	ENSNLEG00000031417	pseudogene
Homininae	ENSNLEG00000030806	pseudogene
Homininae	gene_LOC100453075	pseudogene
Hominidae	ENSNLEG00000030902	genomic_loss
Hominidae	ENSNLEG00000033016	genomic_loss
Hominidae	ENSNLEG00000034858	pseudogene
Hominidae	ENSNLEG00000034314	pseudogene
Hominidae	ENSNLEG00000030044	genomic_loss
Hominidae	ENSNLEG00000027282	pseudogene
Hominidae	ENSNLEG00000027542	pseudogene
Hominidae	ENSMMUG00000041911	pseudogene
Hominidae	ENSNLEG00000030310	pseudogene
Hominidae	ENSNLEG00000032761	pseudogene
Hominidae	ENSNLEG00000034664	pseudogene
Hominidae	ENSNLEG00000029298	genomic_loss
Hominidae	ENSNLEG00000031343	genomic_loss
Hominidae	ENSNLEG00000028277	genomic_loss
Hominidae	ENSMMUG00000042498	pseudogene
Hominidae	ENSNLEG00000034293	genomic_loss
Hominidae	ENSNLEG00000029818	pseudogene
Hominidae	ENSMMUG00000044952	pseudogene
Hominidae	ENSNLEG00000018247	genomic_loss
Hominidae	ENSNLEG00000029465	genomic_loss
Hominidae	ENSNLEG00000034910	pseudogene
Hominidae	ENSNLEG00000029981	pseudogene
Hominidae	ENSNLEG00000015391	genomic_loss
Hominidae	ENSNLEG00000027516	genomic_loss
Hominidae	ENSNLEG00000029568	genomic_loss
Hominidae	ENSMMUG00000038543	pseudogene
Hominidae	ENSNLEG00000031051	pseudogene
Hominidae	ENSNLEG00000032465	genomic_loss
Hominidae	ENSNLEG00000027671	pseudogene
Hominidae	ENSNLEG00000035995	genomic_loss
Hominidae	ENSNLEG00000030741	genomic_loss
Hominidae	ENSNLEG00000029289	pseudogene
Hominidae	ENSNLEG00000027890	genomic_loss
Hominidae	ENSMMUG00000040613	genomic_loss
Hominidae	ENSNLEG00000028789	genomic_loss
Hominidae	ENSNLEG00000029098	genomic_loss
Hominidae	ENSNLEG00000027742	genomic_loss
Hominidae	ENSMMUG00000048843	genomic_loss
Hominidae	ENSNLEG00000030301	genomic_loss
Hominidae	ENSNLEG00000027418	pseudogene
Hominidae	ENSNLEG00000031048	genomic_loss
Hominidae	ENSNLEG00000034528	pseudogene
Hominidae	ENSNLEG00000036049	genomic_loss
Hominidae	ENSNLEG00000035214	pseudogene
Hominidae	ENSMMUG00000044337	pseudogene
Hominidae	ENSNLEG00000028962	genomic_loss
Hominidae	ENSNLEG00000031261	genomic_loss
Hominidae	ENSNLEG00000028574	pseudogene
Hominidae	ENSNLEG00000028836	genomic_loss
Hominidae	ENSNLEG00000028683	pseudogene
Hominidae	ENSNLEG00000035167	pseudogene
Hominidae	ENSNLEG00000029679	pseudogene
Hominidae	ENSNLEG00000028573	genomic_loss
Hominidae	ENSNLEG00000013981	genomic_loss
Hominidae	ENSMMUG00000042211	genomic_loss
Hominidae	ENSNLEG00000035676	genomic_loss
Hominidae	ENSNLEG00000034262	pseudogene
Hominidae	ENSNLEG00000036055	genomic_loss
Hominidae	ENSNLEG00000030116	pseudogene
Hominidae	ENSNLEG00000034116	pseudogene
Hominidae	ENSNLEG00000027654	genomic_loss
Hominidae	ENSNLEG00000012896	genomic_loss
Hominidae	ENSNLEG00000034460	pseudogene
Hominidae	ENSNLEG00000031648	pseudogene
Hominidae	ENSMMUG00000013224	pseudogene
Hominidae	ENSNLEG00000030398	pseudogene
Hominidae	ENSNLEG00000032986	genomic_loss
Hominidae	ENSNLEG00000032859	pseudogene
Hominidae	ENSNLEG00000028515	genomic_loss
Hominidae	ENSNLEG00000004684	genomic_loss
Hominidae	ENSNLEG00000030686	genomic_loss
Hominidae	ENSNLEG00000031148	pseudogene
Hominidae	ENSNLEG00000027657	pseudogene
Hominidae	ENSNLEG00000035847	pseudogene
Hominidae	ENSNLEG00000027716	pseudogene
Hominidae	ENSNLEG00000030338	genomic_loss
Hominidae	ENSNLEG00000030766	genomic_loss
Hominidae	ENSNLEG00000034481	pseudogene
Hominidae	ENSNLEG00000029311	pseudogene
Hominidae	ENSNLEG00000029455	genomic_loss
Hominidae	ENSNLEG00000031458	pseudogene
Hominidae	ENSNLEG00000032249	genomic_loss
Hominidae	ENSNLEG00000029786	pseudogene
Hominidae	ENSMMUG00000041442	genomic_loss
Hominidae	ENSNLEG00000006419	genomic_loss
Hominidae	ENSNLEG00000033654	pseudogene
Hominidae	ENSNLEG00000036186	genomic_loss
Hominidae	ENSNLEG00000031342	pseudogene
Hominidae	ENSNLEG00000013975	pseudogene
Hominidae	ENSNLEG00000032242	pseudogene
Hominidae	ENSNLEG00000029120	genomic_loss
Hominidae	ENSNLEG00000031013	pseudogene
Hominidae	ENSNLEG00000035285	genomic_loss
Hominidae	ENSNLEG00000032923	genomic_loss
Hominidae	ENSNLEG00000031879	pseudogene
Hominidae	ENSNLEG00000034043	pseudogene
Hominidae	ENSNLEG00000035552	genomic_loss
Hominidae	ENSNLEG00000036037	pseudogene
Hominidae	ENSMMUG00000038373	genomic_loss
Hominidae	ENSNLEG00000036105	genomic_loss
Hominidae	ENSNLEG00000030366	genomic_loss
Hominidae	ENSNLEG00000006575	pseudogene
Hominidae	ENSNLEG00000032873	genomic_loss
Hominidae	ENSMMUG00000046040	pseudogene
Hominidae	ENSNLEG00000003634	pseudogene
Hominidae	ENSNLEG00000028319	pseudogene
Hominidae	ENSNLEG00000032917	genomic_loss
Hominidae	ENSMMUG00000042787	pseudogene
Hominidae	ENSMMUG00000044435	pseudogene
Hominidae	ENSNLEG00000030598	genomic_loss
Hominidae	ENSMMUG00000037935	pseudogene
Hominidae	ENSNLEG00000033625	genomic_loss
Hominidae	ENSNLEG00000003724	genomic_loss
Hominidae	ENSNLEG00000034323	genomic_loss
Hominidae	ENSNLEG00000035779	pseudogene
Hominidae	ENSMMUG00000045915	pseudogene
Hominidae	ENSNLEG00000035816	pseudogene
Hominidae	ENSNLEG00000034282	genomic_loss
Hominidae	ENSNLEG00000033131	pseudogene
Hominidae	ENSNLEG00000029988	pseudogene
Hominidae	ENSNLEG00000031406	genomic_loss
Hominidae	ENSNLEG00000033044	pseudogene
Hominidae	ENSNLEG00000029267	genomic_loss
Hominidae	ENSNLEG00000009036	genomic_loss
Hominidae	ENSNLEG00000030993	pseudogene
Hominidae	ENSNLEG00000031294	pseudogene
Hominidae	ENSNLEG00000028063	genomic_loss
Hominidae	ENSNLEG00000031087	pseudogene
Hominidae	ENSNLEG00000036042	pseudogene
Hominidae	ENSNLEG00000029881	pseudogene
Hominidae	ENSNLEG00000026943	pseudogene
Hominidae	ENSNLEG00000031747	pseudogene
Hominidae	ENSNLEG00000033944	genomic_loss
Hominidae	ENSNLEG00000031825	genomic_loss
Hominidae	ENSNLEG00000029106	pseudogene
Hominidae	ENSNLEG00000009293	genomic_loss
Hominidae	ENSNLEG00000030566	genomic_loss
Hominidae	ENSNLEG00000034701	genomic_loss
Hominidae	ENSNLEG00000033181	genomic_loss
Hominidae	ENSNLEG00000032956	pseudogene
Hominidae	ENSNLEG00000028005	genomic_loss
Hominidae	ENSNLEG00000034421	genomic_loss
Hominidae	ENSNLEG00000015913	pseudogene
Hominidae	ENSMMUG00000040163	genomic_loss
Hominidae	ENSNLEG00000028575	genomic_loss
Hominidae	ENSMMUG00000044485	genomic_loss
Hominidae	ENSNLEG00000028854	pseudogene
Hominidae	ENSNLEG00000019246	pseudogene
Hominidae	ENSNLEG00000030854	genomic_loss
Hominidae	ENSNLEG00000032792	genomic_loss
Hominidae	ENSNLEG00000031320	genomic_loss
Hominidae	ENSNLEG00000034750	pseudogene
Hominidae	ENSNLEG00000031597	genomic_loss
Hominidae	ENSNLEG00000027330	genomic_loss
Hominidae	ENSNLEG00000027320	genomic_loss
Hominidae	ENSNLEG00000030135	pseudogene
Hominidae	ENSNLEG00000018902	genomic_loss
Hominidae	ENSNLEG00000030633	pseudogene
Hominidae	ENSNLEG00000029181	genomic_loss
Hominidae	ENSNLEG00000030399	pseudogene
Hominidae	ENSNLEG00000030328	genomic_loss
Hominidae	ENSMMUG00000038434	pseudogene
Hominidae	ENSNLEG00000030976	genomic_loss
Hominidae	ENSNLEG00000035846	genomic_loss
Hominidae	ENSNLEG00000035461	pseudogene
Hominidae	ENSMMUG00000041274	pseudogene
Hominidae	ENSNLEG00000007498	genomic_loss
Hominidae	ENSMMUG00000022560	genomic_loss
Hominidae	ENSNLEG00000031579	genomic_loss
Hominidae	ENSMMUG00000046018	pseudogene
Hominidae	ENSNLEG00000028579	pseudogene
Hominidae	ENSNLEG00000009505	genomic_loss
Hominidae	ENSNLEG00000012348	pseudogene
Hominidae	ENSNLEG00000028230	genomic_loss
Hominidae	ENSNLEG00000030671	genomic_loss
Hominidae	ENSNLEG00000027294	pseudogene
Hominidae	ENSNLEG00000007298	genomic_loss
Hominidae	ENSNLEG00000034305	pseudogene
Hominidae	ENSMMUG00000040550	genomic_loss
Hominidae	ENSNLEG00000027260	genomic_loss
Hominidae	ENSMMUG00000043350	genomic_loss
Hominidae	ENSNLEG00000036135	genomic_loss
Hominidae	ENSNLEG00000033361	pseudogene
Hominidae	ENSNLEG00000032862	pseudogene
Hominidae	ENSMMUG00000044668	pseudogene
Hominidae	ENSNLEG00000035724	genomic_loss
Hominidae	ENSNLEG00000029626	genomic_loss
Hominidae	ENSNLEG00000035293	pseudogene
Hominidae	ENSNLEG00000027290	pseudogene
Hominidae	ENSNLEG00000005023	pseudogene
Hominidae	ENSNLEG00000035565	pseudogene
Hominidae	ENSNLEG00000035614	pseudogene
Hominidae	ENSNLEG00000028239	pseudogene
Hominidae	ENSNLEG00000033162	pseudogene
Hominidae	ENSNLEG00000018218	genomic_loss
Hominidae	ENSNLEG00000033864	pseudogene
Hominidae	ENSNLEG00000027652	pseudogene
Hominidae	ENSNLEG00000027208	pseudogene
Hominidae	ENSMMUG00000046433	genomic_loss
Hominidae	ENSNLEG00000031295	pseudogene
Hominidae	ENSNLEG00000015748	pseudogene
Hominidae	ENSMMUG00000043123	genomic_loss
Hominidae	ENSNLEG00000036046	pseudogene
Hominidae	ENSNLEG00000031599	genomic_loss
Hominidae	ENSNLEG00000032439	pseudogene
Hominidae	ENSNLEG00000030363	pseudogene
Hominidae	ENSNLEG00000029803	pseudogene
Hominidae	ENSNLEG00000031423	pseudogene
Hominidae	ENSNLEG00000034563	pseudogene
Hominidae	ENSNLEG00000017135	pseudogene
Hominidae	ENSMMUG00000046877	pseudogene
Hominidae	ENSNLEG00000031086	pseudogene
Hominidae	ENSNLEG00000036211	genomic_loss
Hominidae	ENSNLEG00000029286	pseudogene
Hominidae	ENSNLEG00000033818	pseudogene
Hominidae	ENSNLEG00000028056	genomic_loss
Hominidae	ENSNLEG00000032666	pseudogene
Hominidae	ENSMMUG00000043478	pseudogene
Hominidae	ENSNLEG00000035506	pseudogene
Hominidae	ENSNLEG00000030792	pseudogene
Hominidae	ENSNLEG00000018189	genomic_loss
Hominidae	ENSNLEG00000032973	genomic_loss
Hominidae	ENSMMUG00000029802	genomic_loss
Hominidae	ENSNLEG00000032684	pseudogene
Hominidae	ENSNLEG00000030200	genomic_loss
Hominidae	ENSNLEG00000008690	genomic_loss
Hominidae	ENSNLEG00000008402	pseudogene
Hominidae	ENSNLEG00000029917	pseudogene
Hominidae	ENSMMUG00000048225	pseudogene
Hominidae	ENSNLEG00000031461	pseudogene
Hominidae	ENSNLEG00000028455	pseudogene
Hominidae	ENSNLEG00000030739	genomic_loss
Hominidae	ENSNLEG00000031157	genomic_loss
Hominidae	ENSNLEG00000030011	pseudogene
Hominidae	ENSNLEG00000012133	pseudogene
Hominidae	ENSMMUG00000041538	pseudogene
Hominidae	ENSNLEG00000033878	genomic_loss
Hominidae	ENSNLEG00000029142	genomic_loss
Hominidae	ENSNLEG00000012102	pseudogene
Hominidae	ENSNLEG00000031119	pseudogene
Hominidae	ENSMMUG00000046268	pseudogene
Hominidae	ENSNLEG00000028183	pseudogene
Hominidae	ENSNLEG00000034335	pseudogene
Hominidae	ENSNLEG00000033301	pseudogene
Hominidae	ENSNLEG00000032288	genomic_loss
Hominidae	ENSMMUG00000047366	pseudogene
Hominidae	ENSNLEG00000035924	pseudogene
Hominidae	ENSNLEG00000029701	genomic_loss
Hominidae	ENSNLEG00000034223	pseudogene
Hominidae	ENSNLEG00000030678	pseudogene
Hominidae	ENSNLEG00000035558	genomic_loss
Hominidae	ENSNLEG00000031448	genomic_loss
Hominidae	ENSNLEG00000030219	genomic_loss
Hominidae	ENSNLEG00000028410	genomic_loss
Hominidae	ENSMMUG00000041568	pseudogene
Hominidae	ENSNLEG00000032947	pseudogene
Hominidae	ENSNLEG00000007625	genomic_loss
Hominidae	ENSNLEG00000002506	genomic_loss
Hominidae	ENSNLEG00000033597	pseudogene
Hominidae	ENSNLEG00000032386	genomic_loss
Hominidae	ENSNLEG00000031871	genomic_loss
Hominidae	ENSMMUG00000049107	pseudogene
Hominidae	ENSNLEG00000032751	pseudogene
Hominidae	ENSMMUG00000030968	genomic_loss
Hominidae	ENSNLEG00000027902	pseudogene
Hominidae	ENSNLEG00000008915	pseudogene
Hominidae	ENSNLEG00000028121	pseudogene
Hominidae	ENSMMUG00000041063	pseudogene
Hominidae	ENSMMUG00000040798	pseudogene
Hominidae	ENSMMUG00000022806	pseudogene
Hominidae	ENSNLEG00000034846	genomic_loss
Hominidae	ENSNLEG00000030652	genomic_loss
Hominidae	ENSNLEG00000027956	pseudogene
Hominidae	ENSMMUG00000043341	pseudogene
Hominidae	ENSNLEG00000034911	pseudogene
Hominidae	ENSNLEG00000031046	pseudogene
Hominidae	ENSMMUG00000042467	pseudogene
Hominidae	ENSNLEG00000029919	genomic_loss
Hominidae	ENSMMUG00000038017	genomic_loss
Hominidae	ENSNLEG00000027511	pseudogene
Hominidae	ENSNLEG00000012033	genomic_loss
Hominidae	ENSNLEG00000033077	pseudogene
Hominidae	ENSNLEG00000032912	genomic_loss
Hominidae	ENSMMUG00000047039	pseudogene
Hominidae	ENSNLEG00000031515	pseudogene
Hominidae	ENSMMUG00000048256	genomic_loss
Hominidae	ENSNLEG00000032646	genomic_loss
Hominidae	ENSMMUG00000043981	pseudogene
Hominidae	ENSNLEG00000033475	genomic_loss
Hominidae	ENSNLEG00000033736	pseudogene
Hominidae	ENSNLEG00000032409	pseudogene
Hominidae	ENSNLEG00000035419	genomic_loss
Hominidae	ENSNLEG00000033848	pseudogene
Hominidae	ENSNLEG00000035340	pseudogene
Hominidae	ENSNLEG00000033303	pseudogene
Hominidae	ENSNLEG00000029600	genomic_loss
Hominidae	ENSMMUG00000041490	pseudogene
Hominidae	ENSMMUG00000047297	pseudogene
Hominidae	ENSNLEG00000031913	genomic_loss
Hominidae	ENSNLEG00000032461	pseudogene
Hominidae	ENSMMUG00000043144	pseudogene
Hominidae	ENSNLEG00000029287	genomic_loss
Hominidae	ENSNLEG00000011139	genomic_loss
Hominidae	ENSNLEG00000034706	genomic_loss
Hominidae	ENSMMUG00000047798	pseudogene
Hominidae	ENSNLEG00000028377	pseudogene
Hominidae	ENSNLEG00000033603	pseudogene
Hominidae	ENSNLEG00000029459	genomic_loss
Hominidae	ENSNLEG00000035492	pseudogene
Hominidae	ENSNLEG00000030859	genomic_loss
Hominidae	ENSNLEG00000032974	pseudogene
Hominidae	ENSMMUG00000039408	pseudogene
Hominidae	ENSNLEG00000010554	genomic_loss
Hominidae	ENSNLEG00000033348	genomic_loss
Hominidae	ENSMMUG00000044194	pseudogene
Hominidae	ENSNLEG00000031308	pseudogene
Hominidae	ENSNLEG00000033466	pseudogene
Hominidae	ENSNLEG00000032893	genomic_loss
Hominidae	ENSNLEG00000013489	pseudogene
Hominidae	ENSNLEG00000032852	genomic_loss
Hominidae	ENSNLEG00000027408	pseudogene
Hominidae	ENSNLEG00000028834	pseudogene
Hominidae	ENSNLEG00000001270	pseudogene
Hominidae	ENSNLEG00000027510	pseudogene
Hominidae	ENSMMUG00000038840	pseudogene
Hominidae	ENSNLEG00000030028	genomic_loss
Hominidae	ENSNLEG00000027661	pseudogene
Hominidae	ENSNLEG00000030102	genomic_loss
Hominidae	ENSNLEG00000027560	pseudogene
Hominidae	ENSNLEG00000031621	pseudogene
Hominidae	ENSNLEG00000034448	pseudogene
Hominidae	ENSNLEG00000035286	pseudogene
Hominidae	ENSNLEG00000018342	genomic_loss
Hominidae	ENSNLEG00000031538	genomic_loss
Hominidae	ENSNLEG00000033057	genomic_loss
Hominidae	ENSNLEG00000031524	pseudogene
Hominidae	ENSNLEG00000035009	pseudogene
Hominidae	ENSMMUG00000047383	pseudogene
Hominidae	ENSNLEG00000031548	pseudogene
Hominidae	ENSNLEG00000032273	pseudogene
Hominidae	ENSNLEG00000010844	pseudogene
Hominidae	ENSMMUG00000041809	pseudogene
Hominidae	ENSMMUG00000038930	pseudogene
Homo_sapiens	gene31385	pseudogene
Homo_sapiens	gene23567	pseudogene
Homo_sapiens	gene_MIR1_1HG	pseudogene
Homo_sapiens	gene_NF1	genomic_loss
Homo_sapiens	ENSGGOG00000036420_4618_M	pseudogene
Homo_sapiens	ENSNLEG00000027593	pseudogene
Homo_sapiens	ENSGGOG00000026044_3043_M	pseudogene
Homo_sapiens	ENSNLEG00000031607	pseudogene
Homo_sapiens	gene30955	pseudogene
Homo_sapiens	ENSGGOG00000039429_18749_P	genomic_loss
Homo_sapiens	gene12283	pseudogene
Homo_sapiens	gene10621	genomic_loss
